Year,Subject,Chapter,Level,Category,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation
2022,Business Org & Mgmt 1st,Chapter 1,Chittagong Board,Board,"How can the quality of professional service be increased? (i. Knowledge sharing, ii. Working with integrity, iii. Working with skill)",i & ii,ii & iii,i & iii,"i, ii & iii",b,Skill and integrity (ii & iii) directly enhance professional quality. Knowledge sharing is an educational act.
2022,Business Org & Mgmt 1st,Chapter 1,Chittagong Board,Board,Stem: Hanif Mia collects fruit from Rajshahi and sells it. He also uses storage facilities. Q: His work falls under which branch?,Industry,Commerce,Direct Service,Production,b,"Collecting, storing, and distributing goods for profit is the definition of Commerce."
2022,Business Org & Mgmt 1st,Chapter 1,Chittagong Board,Board,"Stem: Hanif Mia stores and sells fruits. Q: What utilities are created? (i. Time-based, ii. Place-based, iii. Risk-based)",i & ii,ii & iii,i & iii,"i, ii & iii",a,Moving fruits from Rajshahi creates place utility; storing them creates time utility.
2022,Business Org & Mgmt 1st,Chapter 1,Chittagong Board,Board,Mr. Abdul Quadir of Bangladesh collects goods from China and sells them to India/England. Which country is the re-exporter?,China,England,India,Bangladesh,d,Bangladesh is the re-exporter (Entrepot) because the businessman is using his country as a hub for transit trade.
2022,Business Org & Mgmt 1st,Chapter 1,Sylhet Board,Board,Which of the following is an example of Commerce?,Animal Husbandry,Product Transport,House Moving,Sand Extraction,b,Product transportation is a core auxiliary service of Commerce. Sand extraction is an Extractive Industry.
2022,Business Org & Mgmt 1st,Chapter 1,Sylhet Board,Board,Naphthalene production belongs to which industry?,Process-based,Analytical,Assembly,Compound,b,"Naphthalene is often produced through the analysis or separation of coal tar, making it an Analytical Industry."
2022,Business Org & Mgmt 1st,Chapter 1,Sylhet Board,Board,What barrier does transport remove in commerce?,Risk-related,Place-based,Financial,Time-based,b,"Transport bridges the distance between producer and consumer, creating place utility."
2022,Business Org & Mgmt 1st,Chapter 1,Sylhet Board,Board,Which is an auxiliary (assisting) function of business?,Production,Buy-Sell,Import-Export,Advertisement,d,"Production and Trade are core functions, while Advertisement is a service that assists trade."
2022,Business Org & Mgmt 1st,Chapter 1,Barisal Board,Board,Soap manufacturing belongs to which industry?,Assembly,Compound,Analytical,Extractive,b,"Soap is created by chemically combining different ingredients, classifying it as a Compound Industry."
2022,Business Org & Mgmt 1st,Chapter 1,Barisal Board,Board,Which is the correct equation for Business ($B$)?,$B= \sum I+ \sum T+ \sum AT$,$B= \sum I- \sum T+ \sum AT$,$B= \sum I+ \sum T+ \sum T$,$B= \sum I+ \sum AT+ \sum T$,a,"$I$ = Industry, $T$ = Trade, $AT$ = Aids to Trade. Business is the summation of all three."
2022,Business Org & Mgmt 1st,Chapter 1,Barisal Board,Board,"Which of the following are considered business entities? (i. Charitable institution, ii. Poultry farm, iii. Clinic)",i & ii,i & iii,ii & iii,"i, ii & iii",c,Charitable institutions are non-profit; Poultry farms and Clinics are profit-oriented business entities.
2022,Business Org & Mgmt 1st,Chapter 1,Barisal Board,Board,What type of barrier does a bank remove in commerce?,Personal,Time-based,Financial,Risk-related,c,"Banking provides capital and credit, thereby removing financial hindrances in business."
2022,Business Org & Mgmt 1st,Chapter 1,Barisal Board,Board,Which task must be performed to create time utility for a product?,Purchase,Sale,Transport,Warehousing,d,"Warehousing stores products for future use, creating time (temporal) utility."
2022,Business Org & Mgmt 1st,Chapter 1,Dinajpur Board,Board,Which industry is dedicated to making human life easy and comfortable?,Service Provider,Genetic,Manufacturing,Mechanical,a,"Service industries (Electricity, Gas, Telecom) provide utilities that make life comfortable."
2022,Business Org & Mgmt 1st,Chapter 1,Dinajpur Board,Board,What type of barrier does 'Trade' (buying/selling) remove?,Financial,Place-based,Ownership,Information,c,Trade facilitates the transfer of ownership from the seller to the buyer.
2022,Business Org & Mgmt 1st,Chapter 1,Mymensingh Board,Board,"Stem: Mr. Sajal collects potatoes from various districts, stores them in cold storage, and supplies them to other traders. Q: What type of business is he in?",Import,Export,Wholesale,Retail,c,Buying in bulk from producers and selling to other traders/retailers is Wholesaling.
2022,Business Org & Mgmt 1st,Chapter 1,Mymensingh Board,Board,"Stem: Mr. Sajal collects, stores, and transports potatoes. Q: Which auxiliary services is he involved in? (i. Warehousing, ii. Transport, iii. Market Promotion)",i & ii,i & iii,ii & iii,"i, ii & iii",a,He uses cold storage (Warehousing) and his own management for delivery (Transport).
2022,Business Org & Mgmt 1st,Chapter 1,Mymensingh Board,Board,What is the primary objective of business?,Property acquisition,Profit making,Human service,Customer satisfaction,b,"While social goals exist, the fundamental primary objective of any business is profit."
2021,Business Org & Mgmt 1st,Chapter 1,Dhaka Board,Board,Suman bought a motorcycle and sold it for a profit because he didn't like it. Why is this NOT a business?,Purpose of profit,Risk & uncertainty,Recurrence of transactions,Legal validity,c,"A one-time transaction lacks the ""regularity"" or ""recurrence"" required to be called a business."
2021,Business Org & Mgmt 1st,Chapter 1,Dhaka Board,Board,"Stem: British traders buy tea from Bangladesh/India, pack it in their country, and sell it worldwide under their brand. Q: What is this called?",Import,Entrepot,Export,Product exchange,b,Importing goods to export them to other countries after minor processing/rebranding is Entrepot.
2021,Business Org & Mgmt 1st,Chapter 1,Dhaka Board,Board,What is the main objective of Social Business?,Profit making,Social welfare,Wealth maximization,Expansion,b,"Social Business is a non-loss, non-dividend company created specifically for social benefit."
2021,Business Org & Mgmt 1st,Chapter 1,Dhaka Board,Board,"Stem: Rummu, Jhumu, and Mumu are three friends who sing as a hobby and share the income. Q: What type of business is this?",Partnership,Company,Sole Proprietorship,Not a business,d,Activities done as a hobby without a professional business structure are not considered business.
2021,Business Org & Mgmt 1st,Chapter 1,Dhaka Board,Board,"Stem: The three friends sing as a hobby. Q: What are the features of this activity? (i. No contractual relation, ii. No profit motive, iii. No legal validity)",i & ii,ii & iii,i & iii,"i, ii & iii",a,Hobby-based singing lacks the formal profit motive and the contractual legal structure of a business.
2021,Business Org & Mgmt 1st,Chapter 1,Dhaka Board,Board,Which one removes the time-related barrier of products?,Warehousing,Production,Transport,Marketing,a,"Warehousing preserves goods for different seasons, removing time barriers."
2021,Business Org & Mgmt 1st,Chapter 1,Dhaka Board,Board,Which of the following is a Professional Service?,Medical,Fuel,Electricity,Hotel,a,Medical services provided by doctors are classified as professional Direct Services.
2021,Business Org & Mgmt 1st,Chapter 1,Dhaka Board,Board,"Which belong to the Genetic Industry? (i. Fish fry production, ii. Poultry farm, iii. Fruit cultivation)",i & ii,ii & iii,i & iii,"i, ii & iii",d,All three involve the biological reproduction of living organisms for profit.
2021,Business Org & Mgmt 1st,Chapter 1,Dhaka Board,Board,From which language is the word 'Business' derived?,English,Italian,French,Persian,a,The term 'Business' originates from the English language.
2021,Business Org & Mgmt 1st,Chapter 1,Rajshahi Board,Board,"Many garment industries are established in Bangladesh. The reasons are: (i. Skill of traders, ii. Cheap labor, iii. Abundance of capital)",i & ii,i & iii,ii & iii,"i, ii & iii",a,"Bangladesh's garment success is primarily driven by cheap labor and entrepreneurial skill, not abundance of capital."
2021,Business Org & Mgmt 1st,Chapter 1,Rajshahi Board,Board,What type of utility does industry create?,Ownership,Form-based,Place-based,Time-based,b,"Industry changes the form of raw materials into finished products, creating form utility."
2021,Business Org & Mgmt 1st,Chapter 1,Rajshahi Board,Board,What is the primary objective of business?,Property acquisition,Profit making,Human service,Customer satisfaction,b,Profit making is the primary economic motive of any business activity.
2021,Business Org & Mgmt 1st,Chapter 1,Rajshahi Board,Board,"Which are included in Direct Services? (i. Teacher, ii. Engineer, iii. Restaurant)",i & ii,i & iii,ii & iii,"i, ii & iii",a,"Professional services provided directly for a fee (Teaching, Engineering) are Direct Services. Restaurants are part of Trade."
2021,Business Org & Mgmt 1st,Chapter 1,Rajshahi Board,Board,"Stem: Nuruzzaman employs village women to make caps using sewing machines and exports them to Saudi Arabia. Q: Considering the field of business, his activities are:",Primary Industry,Commerce,Manufacturing Industry,Exchange,c,Converting raw materials into finished goods (caps) using labor and machinery is a Manufacturing Industry.
2021,Business Org & Mgmt 1st,Chapter 1,Rajshahi Board,Board,"Stem: Nuruzzaman missed the Eid shipment. Q: To reduce his anxiety, he can: (i. Sell in local market, ii. Target next Eid/Hajj, iii. Search for new markets abroad)",i & ii,i & iii,ii & iii,"i, ii & iii",d,All three are valid strategic business decisions to mitigate loss from a missed export deadline.
2021,Business Org & Mgmt 1st,Chapter 1,Jessore Board,Board,What type of utility does warehousing create?,Form-based,Place-based,Financial,Time-based,d,"Warehousing preserves goods for future use, bridging the time gap between production and consumption."
2021,Business Org & Mgmt 1st,Chapter 1,Jessore Board,Board,Stem: Mr. Rahim is a jute trader. He stores jute and worries about fire damage. He wants to shift this risk to others. Q: What aid to trade is he thinking of?,Cold storage,Transport,Insurance,Bank,c,Insurance is the mechanism used to transfer the financial risk of potential loss to an insurance company.
2021,Business Org & Mgmt 1st,Chapter 1,Comilla Board,Board,What type of utility does advertising create?,Risk-related,Place-based,Knowledge-based,Time-based,c,"Advertising informs consumers about products, removing the ""knowledge barrier"" and creating knowledge utility."
2021,Business Org & Mgmt 1st,Chapter 1,Comilla Board,Board,"In a general sense, what is the act of buying and selling goods called?",Business,Sale,Commerce,Marketing,c,Commerce is the branch of business that deals with the exchange (Trade) and distribution of goods.
2021,Business Org & Mgmt 1st,Chapter 1,Comilla Board,Board,"Which of the following help in a country's economic development? (i. Product export, ii. Product import, iii. Manpower export)",i & ii,ii & iii,i & iii,"i, ii & iii",c,"Exporting goods and manpower earns foreign exchange, whereas excessive imports can be a drain on the economy."
