Year,Subject,Chapter,Level,Category,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation
2022,Finance 1st Paper,Chapter 1,Dhaka Board,Board,"Stem: Agrani Ltd. operates its business by taking a loan of TK 50,000 at a 10% interest rate from Sunmoon Bank and makes a profit of TK 10,000. Following the decision of the Board of Directors, the company distributes the entire profit proportionally among the shareholders. The following year, the organization faces a cash crisis while trying to pay wages.



Q: Which principle of finance did Agrani Ltd. fail to follow, leading to a cash crisis in paying wages?",Risk and Profit,Liquidity and Profit,Time value of money,Diversification,b,"By distributing all cash as dividends, they failed to maintain enough liquidity to cover operating expenses like wages."
2022,Finance 1st Paper,Chapter 1,Dhaka Board,Board,"Stem: (Same as above)



Q: The decisions taken by Agrani Ltd. in the stem are related to:


i. Financing


ii. Investment


iii. Dividend",i & ii,i & iii,ii & iii,"i, ii & iii",b,Borrowing is a Financing Decision (i) and distributing profit is a Dividend Decision (iii).
2022,Finance 1st Paper,Chapter 1,Rajshahi Board,Board,What does wealth maximization mean in finance?,Increasing Net Present Value,Increasing fund collection,Increasing net profit,Increasing fixed capital,a,"Wealth maximization is achieved by maximizing the Net Present Value (NPV) of the firm's projects, which boosts share price."
2022,Finance 1st Paper,Chapter 1,Rajshahi Board,Board,Which of the following is social responsibility in finance?,Balancing risk and profit,Protecting investor interests,Profit maximization,Wealth maximization,b,Acting in the interest of stakeholders like investors is a core social/ethical responsibility.
2022,Finance 1st Paper,Chapter 1,Rajshahi Board,Board,What is meant by the liquidity and profitability principle?,Maintaining adequate liquid assets,"High liquidity, low investment","Low liquidity, high investment",Investing in multiple securities,a,It refers to the strategy of finding the right balance between having enough cash (liquidity) and investing for profit.
2022,Finance 1st Paper,Chapter 1,Rajshahi Board,Board,"Business finance is: i. Collecting money, ii. Short-term investment, iii. Long-term investment.",i & ii,i & iii,ii & iii,"i, ii & iii",d,Business finance covers the acquisition of funds and their allocation across both current and fixed assets.
2022,Finance 1st Paper,Chapter 1,Rajshahi Board,Board,"Stem: Ms. Nuha is the financial manager of a company. She takes a loan of TK 50,00,000 from a bank at 7% interest and invests it in a profitable project. At the end of the year, she earns a profit of TK 7,00,000 from that project.



Q: Which principle of finance did Ms. Nuha adopt?",Debt policy,Risk and Profit principle,Liquidity and Profitability,Portfolio policy,b,She balanced the cost/risk of debt against the potential return of the project.
2022,Finance 1st Paper,Chapter 1,Rajshahi Board,Board,"Stem: (Same as above)



Q: The decisions taken by Ms. Nuha are:


i. Investment decision


ii. Financing decision


iii. Dividend decision",i & ii,i & iii,ii & iii,"i, ii & iii",a,Taking a loan is a Financing Decision (ii) and putting it in a project is an Investment Decision (i).
2022,Finance 1st Paper,Chapter 1,Jessore Board,Board,"Objectives of portfolio investment: i. Increase profit, ii. Decrease risk, iii. Market control.",i & ii,i & iii,ii & iii,"i, ii & iii",a,Portfolio investment focuses on maximizing returns for a given level of risk through diversification; it does not aim for market control.
2022,Finance 1st Paper,Chapter 1,Jessore Board,Board,What is the core subject matter of finance?,Fund,Planning,Production,Labor,a,"Finance essentially deals with the mobilization and management of ""funds."""
2022,Finance 1st Paper,Chapter 1,Jessore Board,Board,What is it called when investment is made in multiple profitable projects?,Time value of money principle,Liquidity principle,Portfolio principle,Suitability principle,c,The Portfolio Principle involves spreading investments across different assets to minimize unsystematic risk.
2022,Finance 1st Paper,Chapter 1,Jessore Board,Board,Which of the following is a source of internal financing?,Industrial Bank,Commercial Bank,Commercial Paper,Income Tax,d,Tax-related funds or retained surpluses are considered internal sources compared to external bank loans.
2022,Finance 1st Paper,Chapter 1,Jessore Board,Board,Which of the following is NOT considered in wealth maximization?,Share price increase,Amount of risk,Short-term profit,Cash flow,c,"Wealth maximization is a long-term goal that considers risk and timing, unlike profit maximization which focuses on short-term gains."
2022,Finance 1st Paper,Chapter 1,Jessore Board,Board,"Stem: Mr. Russel is thinking of starting a business in his local area by investing TK 4,00,000. He has 7/8 employees to run the business. As an honest businessman, he is thinking about obtaining a trade license and paying taxes regularly.



Q: In the language of finance, what is Mr. Russel's activity called in the stem?",Investment activity,Borrowing activity,Financing activity,Social activity,a,Allocating capital to start a business with the expectation of future returns is an Investment activity.
2022,Finance 1st Paper,Chapter 1,Jessore Board,Board,"Stem: (Same as above)



Q: If Mr. Russel's business becomes profitable, what will the government receive?",Profit increase,Support increase,Tax revenue,Best use of resources,c,Governments collect corporate taxes and income taxes from profitable businesses and their employees.
2022,Finance 1st Paper,Chapter 1,Comilla Board,Board,What is the relationship between risk and profit?,Positive,Negative,Neutral,Proportional,a,Risk and profit have a positive relationship; higher expected profits generally require accepting higher risks.
2022,Finance 1st Paper,Chapter 1,Comilla Board,Board,What is the relationship between liquidity and profit?,Downward,Proportional,Negative (Inverse),Positive,c,There is an inverse relationship; holding high liquidity (cash) reduces the opportunity to earn profit through investment.
2022,Finance 1st Paper,Chapter 1,Comilla Board,Board,"Social responsibilities of finance include: i. Protecting employees' interests, ii. Protecting shareholders' interests, iii. Protecting the government's interests.",i & ii,i & iii,ii & iii,"i, ii & iii",d,"Social responsibility involves balancing the interests of all stakeholders, including staff, owners, and the state."
2022,Finance 1st Paper,Chapter 1,Comilla Board,Board,Which of the following is determined first in public finance?,Income,Expenditure,Foreign debt,Development expenditure,b,"In public finance, the government determines its required expenditures first and then looks for income sources."
2022,Finance 1st Paper,Chapter 1,Comilla Board,Board,"If corporate image increases: i. Cash flow increases, ii. Risk decreases, iii. Potential litigation costs decrease.",i & ii,i & iii,ii & iii,"i, ii & iii",d,"A strong corporate image builds trust, attracts customers (cash flow), and reduces risks and legal conflicts."
2022,Finance 1st Paper,Chapter 1,Comilla Board,Board,"Which principle is associated with the proverb ""Do not put all your eggs in one basket""?",Risk and Profit,Liquidity and Profit,Portfolio Diversification,Suitability,c,This proverb refers to diversification—spreading investments to avoid total loss from a single failure.
2022,Finance 1st Paper,Chapter 1,Comilla Board,Board,"Considerations in optimal capital structure: i. Presence of multiple sources, ii. Market price of shares, iii. Cost of capital.",i & ii,i & iii,ii & iii,"i, ii & iii",d,Optimal capital structure balances various funding sources to minimize the cost of capital and maximize share value.
2022,Finance 1st Paper,Chapter 1,Chittagong Board,Board,Which is the main goal of business finance?,Profit maximization,Cost control,Public welfare,Wealth maximization,d,"Wealth maximization is the modern ultimate goal as it considers risk, time value, and shareholder value."
2022,Finance 1st Paper,Chapter 1,Chittagong Board,Board,"Basic decisions of finance are: i. Financing, ii. Investment, iii. Dividend.",i & ii,ii & iii,i & iii,"i, ii & iii",d,These represent the three core functions of financial management in any organization.
2022,Finance 1st Paper,Chapter 1,Sylhet Board,Board,What is the process related to fund collection and investment called?,Finance,Implementation,Economics,Planning,a,Finance involves the acquisition (collection) and allocation (investment) of funds.
2022,Finance 1st Paper,Chapter 1,Sylhet Board,Board,In which financing must income be managed based on expenditure?,Business,Personal,Non-business,Public (Government),d,Public finance uniquely determines expenditure needs before securing revenue/income.
2022,Finance 1st Paper,Chapter 1,Sylhet Board,Board,"The objective of the portfolio principle is: i. Risk reduction, ii. Profit increase, iii. Market analysis.",i & ii,i & iii,ii & iii,"i, ii & iii",a,"Portfolios aim to reduce risk while maintaining or increasing returns; market analysis is a tool used, not the objective itself."
2022,Finance 1st Paper,Chapter 1,Sylhet Board,Board,"Stem: Mr. Showkat works in a private bank. Out of interest in the stock market, he purchased shares of Meghna Oil Ltd. with all his savings. Because Meghna Oil Ltd. is in a good position, it provides scholarships to brilliant students every year and plants trees on both sides of the road to prevent environmental pollution.



Q: Which principle did Mr. Showkat fail to follow in his investment?",Time value of money,Business cycle principle,Portfolio principle,Suitability principle,c,"By putting all his money into one company, he failed to diversify his risk through the Portfolio Principle."
2022,Finance 1st Paper,Chapter 1,Sylhet Board,Board,"Stem: (Same as above)



Q: Out of which responsibility does Meghna Oil Ltd. provide scholarships and plant trees?",Political,Economic,Family,Social,d,Scholarship programs and environmental activities fall under Corporate Social Responsibility (CSR).
2022,Finance 1st Paper,Chapter 1,Barisal Board,Board,Which of the following is NOT a function of finance?,Fund collection,Marketing,Fund distribution,Capital budgeting,b,Marketing is a separate business function; finance focuses on fund management and allocation.
2022,Finance 1st Paper,Chapter 1,Barisal Board,Board,Which of the following is determined first in public finance?,Revenue income,Revenue deficit,Revenue surplus,Revenue expenditure,d,Public finance uniquely assesses the necessary expenditure first and then plans for revenue sources.
