Year,Subject,Chapter,Level,Category,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation
2025,Business 2nd Paper,2,Rajshahi,Board,Which skill is most required for top-level managers?,Interpersonal,Technical,Conceptual,Problem perception,c,Conceptual skill is essential for top-level managers to visualize the organization as a whole and plan strategically.
2025,Business 2nd Paper,2,Chittagong,Board,Which skill is most required for a Chief Executive Officer (CEO)?,Conceptual,Human,Technical,Communication,a,"CEOs, being at the highest level of management, require high conceptual skills to handle complex strategic decision-making."
2025,Business 2nd Paper,2,Chittagong,Board,Which management skill is most required for a 'Supervisor'?,Conceptual,Interpersonal,Technical,Problem perception,c,"Supervisors work directly with operations and machines; therefore, Technical skill is their most essential requirement."
2025,Business 2nd Paper,2,Chittagong,Board,Which is a function of administration?,Organizing,Staffing,Training,Planning,d,"Administration involves the formulation of policies, objectives, and broad planning, while management implements them."
2025,Business 2nd Paper,2,Chittagong,Board,The 'Scalar Chain' principle relates to-,Flow of authority,Decentralization,Maintaining balance,Delegation of authority,a,The Scalar Chain ( জোড়া-মই-শিকল) refers to the hierarchy or formal line of authority from top to bottom.
2025,Business 2nd Paper,2,Dinajpur,Board,Who is the father of scientific management?,F. W. Taylor,Henri Fayol,Robert Owen,Elton Mayo,a,F. W. Taylor is globally recognized as the father of scientific management.
2025,Business 2nd Paper,2,Dinajpur,Board,[Stem: An accounts officer asks the peon to serve tea at 11 AM. Another official sends him to photocopy at the same time. The accounts officer gets angry.] Which principle is violated?,Centralization,Division of work,Unity of direction,Unity of command,d,Unity of Command states an employee should receive orders from only one superior to avoid confusion and conflict.
2025,Business 2nd Paper,2,Dinajpur,Board,"[Stem: Same as above] The impact on the organization is- (i) Frustration among workers, (ii) Increased loyalty, (iii) Chaotic environment created.",i & ii,i & iii,ii & iii,"i, ii, & iii",b,"Violating the unity of command creates confusion, leading to worker frustration and a lack of order (chaos)."
2025,Business 2nd Paper,2,Dinajpur,Board,The invention of scientific management was what kind of revolution?,Mental,Social,Economic,Political,a,Taylor described the transition to scientific management as a 'Mental Revolution' for both workers and management.
2025,Business 2nd Paper,2,Jessore,Board,"To perform interpersonal roles effectively, which skill must a manager have?",Technical,Human,Conceptual,Problem perception,b,"Human skills involve the ability to work well with others, which is vital for playing interpersonal roles."
2025,Business 2nd Paper,2,Jessore,Board,Who is the proponent of motion study?,F. W. Taylor,Henri Fayol,Luther Gulick,Mary Parker Follett,a,F. W. Taylor and the Gilbreths pioneered Motion Study to increase efficiency by eliminating unnecessary movements.
2025,Business 2nd Paper,2,Jessore,Board,"[Stem: Roni, a CEO, gives important work to his preferred employees regardless of skill. Preferred employees get benefits. Targets were not met. Productivity is declining.] Which principle was violated?",Division of work,Unity of command,Unity of direction,Remuneration,d,Favoritism in benefits and work allocation without regard to merit violates the principle of Equity (Fair Remuneration/Treatment).
2025,Business 2nd Paper,2,Jessore,Board,"To increase productivity, Roni's tasks should be- (i) Evaluate merit, (ii) Change attitude, (iii) Establish equity.",i & ii,ii & iii,i & iii,"i, ii, & iii",d,"Productivity requires merit-based evaluation (Equity), a mindset shift (Mental Revolution), and fair treatment for all staff."
2025,Business 2nd Paper,2,Barisal,Board,[Stem: Mr. Aiman divides all work into 6 categories based on type. Appointed expert department heads.] Which principle is observed?,Division of work,Unity of command,Centralization & Decentralization,Balance of authority & responsibility,a,Breaking down work into specialized tasks and assigning them to experts is the definition of Division of Work.
2025,Business 2nd Paper,2,Barisal,Board,"As a result of Aiman's actions- (i) Dual subordination avoided, (ii) Non-cooperation will increase, (iii) Workers will become expert in specific tasks.",i & ii,i & iii,ii & iii,"i, ii, & iii",b,"Specialization through division of work makes employees experts, and clear reporting avoids dual subordination. Cooperation is usually improved."
2025,Business 2nd Paper,2,Barisal,Board,What is meant by 'Unity of Direction'?,Receiving orders from a single superior,Receiving orders sequentially,Implementation of orders by everyone,Accepting dual orders,a,"In management principles, unity of direction (often confused with unity of command) refers to having one plan and one head for a set of activities with the same objective."
2025,Business 2nd Paper,2,Barisal,Board,Preparing an income-expenditure statement by an accountant is which type of skill?,Human,Conceptual,Technical,Problem perception,c,"Technical skills refer to the proficiency in using methods, processes, or techniques, like accounting statements."
2025,Business 2nd Paper,2,Barisal,Board,"Essential skills for good management are- (i) Interpersonal skill, (ii) Skill of suppression, (iii) Problem perception skill.",i & ii,i & iii,ii & iii,"i, ii & iii",b,Good management requires human (interpersonal) skills and the ability to perceive and solve problems.
2025,Business 2nd Paper,2,Mymensingh,Board,How many principles of management are there?,6,9,12,14,d,Henri Fayol formulated 14 fundamental principles of management.
2025,Business 2nd Paper,2,Mymensingh,Board,Who is the author of the book 'The Principles of Scientific Management'?,L. A. Allen,Elton Mayo,Henri Fayol,F. W. Taylor,d,F. W. Taylor is the author of the landmark book 'The Principles of Scientific Management' (1911).
2025,Business 2nd Paper,2,Mymensingh,Board,[Stem: Mrs. Soma divides organizational tasks under different departments and appoints experienced individuals as heads.] Which management principle is followed?,Principle of order,Principle of division of work,Principle of balance,Principle of discipline,b,Assigning specific tasks to specific departments based on specialization is the Principle of Division of Work.
2025,Business 2nd Paper,2,Comilla,Board,What is a core principle of scientific management?,Harmonious labor-management,Job security,Unity of command,Discipline,a,One of the primary scientific management principles is establishing harmonious relationships between labor and management.
2025,Business 2nd Paper,2,Comilla,Board,"[Stem: To investigate a fire in 'Bonlota' garment and recommend prevention, 5 officers were tasked. Due to differences in opinion, reporting is delayed.] What type of structure is this?",Functional,Line,Committee,Line and Staff,c,A group of individuals tasked with solving a specific problem or making a recommendation is a Committee structure.
2025,Business 2nd Paper,2,Comilla,Board,"Which of Henri Fayol's principles could eliminate the delay in the committee? (i) Esprit de corps, (ii) Discipline, (iii) Authority and Responsibility.",i,ii,iii,"i, ii & iii",d,"Delay due to disagreement can be resolved by 'Esprit de corps' (team unity), 'Discipline' (orderly work), and clear 'Authority & Responsibility'."
2025,Business 2nd Paper,2,Comilla,Board,"[Stem: Mina has been attaching buttons on shirts for five years. As a result, she can do it with 100% accuracy.] Which principle of Fayol does this align with?",Discipline,Division of work,Remuneration,Unity of command,b,Specialization through repeated performance of a specific task is the result of the Principle of Division of Work.
2025,Business 2nd Paper,2,Comilla,Board,"Which is true about Henri Fayol? (i) Father of modern management, (ii) Inventor of 14 principles, (iii) Born in 1841.",i & ii,i & iii,ii & iii,"i, ii & iii",d,"Henri Fayol is the father of modern management, defined 14 principles, and was born in 1841 in Istanbul."
2025,Business 2nd Paper,2,Sylhet,Board,What does 'Scalar chain' mean?,Chain of superiors,Chain of bosses,Chain of inferiors,Chain of subordinates,a,Scalar chain refers to the hierarchy or formal line of authority connecting all superiors from the top to the lowest rank.
2025,Business 2nd Paper,2,Sylhet,Board,What is the meaning of the French word 'Esprit De Corps'?,Balance,Unity of command,Flexibility,Team spirit,d,Esprit de corps' is a French term meaning team spirit or unity within an organization.
2025,Business 2nd Paper,2,Sylhet,Board,"[Stem: A company made work processes simple and independent to increase discipline and creativity. Workers can now make decisions within rules, improving collective results.] Which principle is applied?",Decentralization,Centralization,Coordination,Control,a,Providing independence and decision-making power to lower levels of the organization is Decentralization.
2025,Business 2nd Paper,2,Sylhet,Board,What can be the result of increased discipline and creativity among workers?,Conflicts,Increased productivity,Increased direction,Inefficiency,b,Improved employee decision-making and processes directly lead to increased productivity and effectiveness.
