Year,Subject,Chapter,Level,Category,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation
2017,Accounting 2nd Paper,1,"Dinajpur, Chittagong Boards",Board,What is the core purpose of a non-profit organization?,Buying and selling goods to earn profits,Manufacturing and distributing goods to earn profits,Providing services to members and public welfare work,Buying and selling shares and debentures,c,The fundamental operational purpose of non-profit entities is to provide specialized social services and advance public welfare programs (সদস্যদের সেবা ও জনকল্যাণমূলক কাজ).
2016,Accounting 2nd Paper,1,Barisal Board,Board,"For a non-profit organization, which statements are true?


i. Revenue-natured receipts and payments are recorded in the Receipts and Payments Account

ii. Capital-natured receipts and payments are shown on the Balance Sheet

iii. The difference between the previous year's closing assets and closing liabilities represents the current year's opening Capital Fund


Which of the following is correct?",i and ii,i and iii,ii and iii,"i, ii and iii",d,The Receipts and Payments account records all revenue cash transactions (i). Capital transactions directly impact long-term statements like the balance sheet (ii). The opening capital fund is derived exactly by taking the difference between prior-period assets and obligations (iii).
2015,Accounting 2nd Paper,1,Rajshahi Board,Board,"Which of the following are recognized sources of income for a non-profit organization?


i. Life membership subscription

ii. Government grants

iii. General members' subscriptions


Which of the following is correct?",i and ii,i and iii,ii and iii,"i, ii and iii",d,"Non-profit inflows come from multi-year life subscriptions (i), direct state grants (ii), and regular recurring membership subscription contributions (iii). Therefore, all options apply."
2015,Accounting 2nd Paper,1,Comilla Board,Board,Which of the following balances is NOT classified as a specific or restricted special-purpose fund?,Scholarship Fund,Tournament Fund,General Reserve Fund,Relief Fund,c,"Scholarship, tournament, and relief funds are restricted special funds created for explicit projects. A General Reserve Fund (সাধারণ সঞ্চিতি তহবিল) is a non-specific retention of wealth."
2015,Accounting 2nd Paper,1,Sylhet Board,Board,"Which of the following balances are valid revenue income items for a non-profit non-trading institution?


i. General subscription collection

ii. Institutional donations received

iii. Professional consultation fees earned


Which of the following is correct?",i and ii,i and iii,ii and iii,"i, ii and iii",d,"For a non-profit service entity, regular subscription collections (i), unallocated donations (ii), and professional fees generated by rendering vocational skills (iii) are all classified as revenue income."
2016,Accounting 2nd Paper,1,Sylhet Board,Board,Which of the following options represents a profit-oriented non-trading organization?,Engineering Consultation Firm,Social Club,Educational Institution,Hospital,a,"Social clubs, schools, and general hospitals are typical non-profit entities. An engineering consultant firm provides non-trading professional services but operates primarily to earn a commercial livelihood (মুনাফাভোগী অব্যবসায়ী)."
2018,Accounting 2nd Paper,1,All Boards,Board,What does the closing ledger balance of a Receipts and Payments Account represent?,Income,Expense,Liability,Asset,d,"The closing balance of a Receipts and Payments account reflects the liquid cash on hand and cash at bank held by the organization, which is structurally classified as a current Asset (সম্পদ)."
2017,Accounting 2nd Paper,1,"Rajshahi, Barisal Boards",Board,Which of the following financial entries is completely excluded from a standard Receipts and Payments Account?,Subscription received in advance,Outstanding / Arrear subscription,General grants and donations,Legacies and endowments received,b,"The Receipts and Payments account acts as a cash summary journal. Outstanding subscriptions (বকেয়া চাঁদা) are uncollected accrued assets that do not involve an actual movement of cash, making them excluded."
2016,Accounting 2nd Paper,1,"Dhaka, Jessore Boards",Board,What is signified by a debit balance in the Receipts and Payments Account?,Excess of income over expenditure,Receipts and payments account,Closing balances of cash in hand and cash at bank,Bank overdraft,c,"Since it tracks cash transactions, a positive debit balance reflects the remaining liquid cash balances on hand and in bank deposits (হাতে নগদ ও ব্যাংকে জমার উদ্বৃত্ত) at that point in time."
2015,Accounting 2nd Paper,1,Comilla Board,Board,What specific transaction items are captured and entered within the Receipts and Payments Account?,Capital receipts and capital payments exclusively,Revenue receipts and revenue payments exclusively,Capital and revenue incomes and expenditures,All actual cash receipts and cash payments,d,The account records all actual cash inflows and cash outflows (সকল নগদ প্রাপ্তি ও নগদ প্রদান) without distinction between capital or revenue classifications.
2015,Accounting 2nd Paper,1,Jessore Board,Board,"The financial data of Green Club is given as follows:

Buildings = BDT 50,000

Accounts Receivable = BDT 30,000

Accounts Payable = BDT 20,000

Outstanding Expenses = BDT 10,000

Capital Fund = BDT 70,000


Q. What is the exact amount of Cash in Hand?","BDT 10,000","BDT 15,000","BDT 20,000","BDT 30,000",c,"Using the basic accounting equation: $\text{Total Assets} = \text{Total Liabilities} + \text{Capital Fund}$.

$\text{Buildings} + \text{Accounts Receivable} + \text{Cash in Hand} = \text{Accounts Payable} + \text{Outstanding Expenses} + \text{Capital Fund}$

$50,000 + 30,000 + \text{Cash in Hand} = 20,000 + 10,000 + 70,000$

$80,000 + \text{Cash in Hand} = 100,000$

$\text{Cash in Hand} = 100,000 - 80,000 = \text{BDT } 20,000$."
2015,Accounting 2nd Paper,1,Chittagong Board,Board,The Receipts and Payments Account of a non-profit organization is analogous to which business account?,Cash Account,Bank Account,Cash Journal,Sales Journal,a,"The Receipts and Payments account is structurally identical to a summarized cash account or cash book (নগদান হিসাব), tracking real-time cash inflows on the debit side and cash outflows on the credit side."
2015,Accounting 2nd Paper,1,Dinajpur Board,Board,"The closing balance of the Receipts and Payments Account indicates—


i. Balance of cash in hand

ii. Balance of cash at bank

iii. Net revenue profit or loss surplus


Which of the following is correct?",i and ii,i and iii,ii and iii,"i, ii and iii",a,The closing balance of this account represents liquid cash balances on hand (i) and in the bank (ii). It does not reflect net operational surplus or accounting income results (iii).
2026,Accounting 2nd Paper,1,"Cantonment Public School & College, Rangpur",College,Which of the following entries is completely absent from a non-profit organization's Receipts and Payments Account?,Depreciation,Subscription,Income received in advance,Admission Fee,a,"Depreciation (অবচয়) is an accounting entry for asset wear and tear that does not involve actual cash spending. Since it is a non-cash expense, it never appears in a Receipts and Payments account."
2016,Accounting 2nd Paper,1,"Dhaka, Sylhet Boards",Board,Which of the following items is classified as a short-term operational revenue expenditure?,Transportation and carriage costs for bringing new furniture,Purchase price of new furniture,Repair and maintenance expenditures for existing furniture,Purchase of a television set for club use,c,"Buying furniture or a television, along with their initial delivery costs, are treated as long-term capital assets. Routine repairs and maintenance (আসবাবপত্র মেরামত ব্যয়) are short-term operational revenue expenditures."
2016,Accounting 2nd Paper,1,Rajshahi Board,Board,Which of the following options represents a revenue expenditure item for a non-profit organization?,Subscriptions,Rent for the hall room,Locker Rent,Wages of the groundskeeper,d,"Subscriptions and locker rents are income sources, while hall room rent is an asset use. The regular wages paid to a groundskeeper (প্রাঙ্গণরক্ষকের মজুরি) represent a recurring operational revenue expense."
